algo,route,steps,time
dfs,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [7, 2], [7, 3], [8, 3], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5], [12, 5], [13, 5], [13, 6], [13, 7], [14, 7], [15, 7], [15, 8], [15, 9], [14, 9], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [9, 12], [9, 13], [10, 13], [11, 13], [11, 12], [11, 11], [12, 11], [13, 11], [13, 12], [13, 13], [13, 14], [13, 15], [13, 16], [13, 17], [14, 17], [15, 17], [15, 16], [15, 15], [16, 15], [17, 15], [17, 16], [17, 17], [17, 18], [17, 19], [17, 20], [17, 21], [16, 21], [15, 21], [15, 22], [15, 23], [16, 23], [17, 23], [17, 24], [17, 25], [16, 25], [15, 25], [15, 26], [15, 27], [14, 27], [13, 27], [13, 26], [13, 25], [13, 24], [13, 23], [13, 22], [13, 21], [12, 21], [11, 21], [10, 21], [9, 21], [9, 22], [9, 23], [9, 24], [9, 25], [10, 25], [11, 25], [11, 26], [11, 27], [11, 28], [11, 29], [12, 29], [13, 29], [13, 30], [13, 31], [14, 31], [15, 31], [15, 30], [15, 29], [16, 29], [17, 29], [18, 29], [19, 29], [19, 28], [19, 27], [19, 26], [19, 25], [20, 25], [21, 25], [21, 24], [21, 23], [20, 23], [19, 23], [19, 22], [19, 21], [20, 21], [21, 21], [21, 20], [21, 19], [21, 18], [21, 17], [22, 17], [23, 17], [23, 18], [23, 19], [23, 20], [23, 21], [24, 21], [25, 21], [25, 22], [25, 23], [26, 23], [27, 23], [28, 23], [29, 23], [29, 24], [29, 25], [29, 26], [29, 27], [30, 27], [31, 27], [32, 27], [33, 27], [33, 28], [33, 29], [33, 30], [33, 31], [34, 31], [35, 31], [35, 30], [35, 29], [36, 29], [37, 29], [37, 30], [37, 31], [38, 31], [39, 31], [39, 30], [39, 29], [39, 28], [39, 27], [38, 27], [37, 27], [36, 27], [35, 27], [35, 26], [35, 25], [35, 24], [35, 23], [35, 22], [35, 21], [36, 21], [37, 21], [37, 20], [37, 19], [36, 19], [35, 19], [34, 19], [33, 19], [32, 19], [31, 19], [30, 19], [29, 19], [28, 19], [27, 19], [27, 19], [26, 19], [25, 19], [25, 18], [25, 17], [26, 17], [27, 17], [27, 16], [27, 15], [27, 14], [27, 13], [26, 13], [25, 13], [24, 13], [23, 13], [23, 12], [23, 11], [22, 11], [21, 11], [21, 12], [21, 13], [21, 14], [21, 15], [21, 15], [20, 15], [19, 15], [19, 15], [19, 14], [19, 13], [18, 13], [17, 13], [16, 13], [15, 13], [15, 12], [15, 11], [16, 11], [17, 11], [17, 10], [17, 9], [18, 9], [19, 9], [19, 9], [20, 9], [21, 9], [21, 8], [21, 7], [22, 7], [23, 7], [24, 7], [25, 7], [25, 6], [25, 5], [24, 5], [23, 5], [23, 4], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [27, 2], [27, 1], [28, 1], [29, 1], [29, 2], [29, 3], [30, 3], [31, 3], [31, 4], [31, 5], [31, 6], [31, 7], [30, 7], [29, 7], [29, 8], [29, 9], [28, 9], [27, 9], [27, 10], [27, 11], [28, 11], [29, 11], [29, 12], [29, 13], [29, 14], [29, 15], [30, 15], [31, 15], [32, 15], [33, 15], [33, 16], [33, 17], [34, 17], [35, 17], [35, 16], [35, 15], [35, 14], [35, 13], [36, 13], [37, 13], [38, 13], [39, 13], [39, 14], [39, 15], [39, 16], [39, 17], [40, 17], [41, 17], [41, 16], [41, 15], [41, 14], [41, 13], [42, 13], [43, 13], [44, 13], [45, 13], [46, 13], [47, 13], [47, 12], [47, 11], [46, 11], [45, 11], [45, 10], [45, 9], [45, 8], [45, 7], [44, 7], [43, 7], [43, 6], [43, 5], [43, 4], [43, 3], [42, 3], [41, 3], [41, 4], [41, 5], [40, 5], [39, 5], [39, 6], [39, 7], [38, 7], [37, 7], [37, 6], [37, 5], [36, 5], [35, 5], [34, 5], [33, 5], [33, 5], [33, 4], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [37, 2], [37, 1], [38, 1], [39, 1], [39, 1], [40, 1], [41, 1], [42, 1], [43, 1], [44, 1], [45, 1], [46, 1], [47, 1], [47, 2], [47, 3], [48, 3], [49, 3], [49, 4], [49, 5], [50, 5], [51, 5], [51, 4], [51, 3], [51, 2], [51, 1], [52, 1], [53, 1], [53, 2], [53, 3], [54, 3], [55, 3], [55, 2], [55, 1], [56, 1], [57, 1], [57, 2], [57, 3], [57, 4], [57, 5], [57, 6], [57, 7], [56, 7], [55, 7], [55, 8], [55, 9], [54, 9], [53, 9], [52, 9], [51, 9], [51, 8], [51, 7], [51, 7], [50, 7], [49, 7], [49, 8], [49, 9], [49, 10], [49, 11], [50, 11], [51, 11], [52, 11], [53, 11], [54, 11], [55, 11], [56, 11], [57, 11], [57, 12], [57, 13], [58, 13], [59, 13], [60, 13], [61, 13], [62, 13], [63, 13], [63, 12], [63, 11], [62, 11], [61, 11], [61, 10], [61, 9], [62, 9], [63, 9], [64, 9], [65, 9], [65, 8], [65, 7], [65, 6], [65, 5], [66, 5], [67, 5], [67, 4], [67, 3], [66, 3], [65, 3], [64, 3], [63, 3], [63, 4], [63, 5], [62, 5], [61, 5], [61, 6], [61, 7], [61, 7], [60, 7], [59, 7], [59, 7], [59, 6], [59, 5], [59, 4], [59, 3], [59, 2], [59, 1], [60, 1], [61, 1], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [69, 2], [69, 3], [69, 4], [69, 5], [69, 6], [69, 7], [69, 8], [69, 9], [68, 9], [67, 9], [67, 10], [67, 11], [67, 12], [67, 13], [66, 13], [65, 13], [65, 14], [65, 15], [66, 15], [67, 15], [67, 16], [67, 17], [68, 17], [69, 17], [69, 18], [69, 19], [69, 20], [69, 21], [68, 21], [67, 21], [66, 21], [65, 21], [65, 20], [65, 19], [65, 19], [65, 18], [65, 17], [64, 17], [63, 17], [63, 18], [63, 19], [62, 19], [61, 19], [60, 19], [59, 19], [59, 18], [59, 17], [59, 16], [59, 15], [59, 15], [58, 15], [57, 15], [56, 15], [55, 15], [55, 16], [55, 17], [54, 17], [53, 17], [53, 18], [53, 19], [52, 19], [51, 19], [51, 20], [51, 21], [52, 21], [53, 21], [54, 21], [55, 21], [56, 21], [57, 21], [57, 22], [57, 23], [57, 24], [57, 25], [57, 26], [57, 27], [58, 27], [59, 27], [59, 26], [59, 25], [60, 25], [61, 25], [61, 26], [61, 27], [61, 28], [61, 29], [62, 29], [63, 29], [63, 30], [63, 31], [63, 32], [63, 33], [62, 33], [61, 33], [60, 33], [59, 33], [59, 34], [59, 35], [60, 35], [61, 35], [62, 35], [63, 35], [63, 36], [63, 37], [64, 37], [65, 37], [66, 37], [67, 37], [67, 38], [67, 39], [66, 39], [65, 39], [65, 40], [65, 41], [66, 41], [67, 41], [68, 41], [69, 41], [69, 42], [69, 43], [68, 43], [67, 43], [67, 44], [67, 45], [68, 45], [69, 45], [69, 46], [69, 47], [69, 48], [69, 49]]","[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [7, 2], [7, 3], [8, 3], [9, 3], [9, 2], [9, 1], [10, 1], [11, 1], [11, 2], [11, 3], [11, 4], [11, 5], [12, 5], [13, 5], [13, 6], [13, 7], [14, 7], [15, 7], [15, 8], [15, 9], [14, 9], [13, 9], [12, 9], [11, 9], [10, 9], [9, 9], [8, 9], [7, 9], [7, 10], [7, 11], [8, 11], [9, 11], [9, 12], [9, 13], [10, 13], [11, 13], [11, 12], [11, 11], [12, 11], [13, 11], [13, 12], [13, 13], [13, 14], [13, 15], [13, 16], [13, 17], [14, 17], [15, 17], [15, 16], [15, 15], [16, 15], [17, 15], [17, 16], [17, 17], [17, 18], [17, 19], [17, 20], [17, 21], [16, 21], [15, 21], [15, 22], [15, 23], [16, 23], [17, 23], [17, 24], [17, 25], [16, 25], [15, 25], [15, 26], [15, 27], [14, 27], [13, 27], [13, 26], [13, 25], [13, 24], [13, 23], [13, 22], [13, 21], [12, 21], [11, 21], [10, 21], [9, 21], [9, 22], [9, 23], [9, 24], [9, 25], [10, 25], [11, 25], [11, 26], [11, 27], [11, 28], [11, 29], [12, 29], [13, 29], [13, 30], [13, 31], [14, 31], [15, 31], [15, 30], [15, 29], [16, 29], [17, 29], [18, 29], [19, 29], [19, 28], [19, 27], [19, 26], [19, 25], [20, 25], [21, 25], [21, 24], [21, 23], [20, 23], [19, 23], [19, 22], [19, 21], [20, 21], [21, 21], [21, 20], [21, 19], [21, 18], [21, 17], [22, 17], [23, 17], [23, 18], [23, 19], [23, 20], [23, 21], [24, 21], [25, 21], [25, 22], [25, 23], [26, 23], [27, 23], [28, 23], [29, 23], [29, 24], [29, 25], [29, 26], [29, 27], [30, 27], [31, 27], [32, 27], [33, 27], [33, 28], [33, 29], [33, 30], [33, 31], [34, 31], [35, 31], [35, 30], [35, 29], [36, 29], [37, 29], [37, 30], [37, 31], [38, 31], [39, 31], [39, 30], [39, 29], [39, 28], [39, 27], [38, 27], [37, 27], [36, 27], [35, 27], [35, 26], [35, 25], [35, 24], [35, 23], [35, 22], [35, 21], [36, 21], [37, 21], [37, 20], [37, 19], [36, 19], [35, 19], [34, 19], [33, 19], [32, 19], [31, 19], [30, 19], [29, 19], [28, 19], [27, 19], [27, 20], [27, 21], [28, 21], [29, 21], [30, 21], [31, 21], [31, 22], [31, 23], [31, 24], [31, 25], [32, 25], [33, 25], [33, 24], [33, 23], [33, 22], [33, 21], [33, 23], [33, 24], [33, 25], [32, 25], [31, 25], [31, 24], [31, 23], [31, 22], [31, 21], [30, 21], [29, 21], [28, 21], [27, 21], [27, 20], [27, 19], [26, 19], [25, 19], [25, 18], [25, 17], [26, 17], [27, 17], [27, 16], [27, 15], [27, 14], [27, 13], [26, 13], [25, 13], [24, 13], [23, 13], [23, 12], [23, 11], [22, 11], [21, 11], [21, 12], [21, 13], [21, 14], [21, 15], [22, 15], [23, 15], [24, 15], [25, 15], [23, 15], [22, 15], [21, 15], [20, 15], [19, 15], [19, 16], [19, 17], [19, 18], [19, 19], [19, 17], [19, 16], [19, 15], [19, 14], [19, 13], [18, 13], [17, 13], [16, 13], [15, 13], [15, 12], [15, 11], [16, 11], [17, 11], [17, 10], [17, 9], [18, 9], [19, 9], [19, 10], [19, 11], [19, 9], [20, 9], [21, 9], [21, 8], [21, 7], [22, 7], [23, 7], [24, 7], [25, 7], [25, 6], [25, 5], [24, 5], [23, 5], [23, 4], [23, 3], [24, 3], [25, 3], [26, 3], [27, 3], [27, 2], [27, 1], [28, 1], [29, 1], [29, 2], [29, 3], [30, 3], [31, 3], [31, 4], [31, 5], [31, 6], [31, 7], [30, 7], [29, 7], [29, 8], [29, 9], [28, 9], [27, 9], [27, 10], [27, 11], [28, 11], [29, 11], [29, 12], [29, 13], [29, 14], [29, 15], [30, 15], [31, 15], [32, 15], [33, 15], [33, 16], [33, 17], [34, 17], [35, 17], [35, 16], [35, 15], [35, 14], [35, 13], [36, 13], [37, 13], [38, 13], [39, 13], [39, 14], [39, 15], [39, 16], [39, 17], [40, 17], [41, 17], [41, 16], [41, 15], [41, 14], [41, 13], [42, 13], [43, 13], [44, 13], [45, 13], [46, 13], [47, 13], [47, 12], [47, 11], [46, 11], [45, 11], [45, 10], [45, 9], [45, 8], [45, 7], [44, 7], [43, 7], [43, 6], [43, 5], [43, 4], [43, 3], [42, 3], [41, 3], [41, 4], [41, 5], [40, 5], [39, 5], [39, 6], [39, 7], [38, 7], [37, 7], [37, 6], [37, 5], [36, 5], [35, 5], [34, 5], [33, 5], [33, 6], [33, 7], [33, 8], [33, 9], [33, 10], [33, 11], [33, 12], [33, 13], [32, 13], [31, 13], [31, 12], [31, 11], [31, 10], [31, 9], [31, 11], [31, 12], [31, 13], [32, 13], [33, 13], [33, 12], [33, 11], [34, 11], [35, 11], [35, 10], [35, 9], [36, 9], [37, 9], [38, 9], [39, 9], [39, 10], [39, 11], [40, 11], [41, 11], [41, 10], [41, 9], [42, 9], [43, 9], [43, 10], [43, 11], [43, 9], [42, 9], [41, 9], [41, 8], [41, 7], [41, 9], [41, 9], [41, 10], [41, 11], [40, 11], [39, 11], [38, 11], [37, 11], [39, 11], [39, 11], [39, 10], [39, 9], [38, 9], [37, 9], [36, 9], [35, 9], [35, 8], [35, 7], [35, 9], [35, 9], [35, 10], [35, 11], [34, 11], [33, 11], [33, 11], [33, 10], [33, 9], [33, 8], [33, 7], [33, 6], [33, 5], [33, 4], [33, 3], [34, 3], [35, 3], [36, 3], [37, 3], [37, 2], [37, 1], [38, 1], [39, 1], [39, 2], [39, 3], [39, 1], [40, 1], [41, 1], [42, 1], [43, 1], [44, 1], [45, 1], [46, 1], [47, 1], [47, 2], [47, 3], [48, 3], [49, 3], [49, 4], [49, 5], [50, 5], [51, 5], [51, 4], [51, 3], [51, 2], [51, 1], [52, 1], [53, 1], [53, 2], [53, 3], [54, 3], [55, 3], [55, 2], [55, 1], [56, 1], [57, 1], [57, 2], [57, 3], [57, 4], [57, 5], [57, 6], [57, 7], [56, 7], [55, 7], [55, 8], [55, 9], [54, 9], [53, 9], [52, 9], [51, 9], [51, 8], [51, 7], [52, 7], [53, 7], [53, 6], [53, 5], [54, 5], [55, 5], [53, 5], [53, 6], [53, 7], [52, 7], [51, 7], [50, 7], [49, 7], [49, 8], [49, 9], [49, 10], [49, 11], [50, 11], [51, 11], [52, 11], [53, 11], [54, 11], [55, 11], [56, 11], [57, 11], [57, 12], [57, 13], [58, 13], [59, 13], [60, 13], [61, 13], [62, 13], [63, 13], [63, 12], [63, 11], [62, 11], [61, 11], [61, 10], [61, 9], [62, 9], [63, 9], [64, 9], [65, 9], [65, 8], [65, 7], [65, 6], [65, 5], [66, 5], [67, 5], [67, 4], [67, 3], [66, 3], [65, 3], [64, 3], [63, 3], [63, 4], [63, 5], [62, 5], [61, 5], [61, 6], [61, 7], [62, 7], [63, 7], [61, 7], [60, 7], [59, 7], [59, 8], [59, 9], [59, 10], [59, 11], [59, 9], [58, 9], [57, 9], [59, 9], [59, 9], [59, 8], [59, 7], [59, 6], [59, 5], [59, 4], [59, 3], [59, 2], [59, 1], [60, 1], [61, 1], [61, 2], [61, 3], [61, 1], [62, 1], [63, 1], [64, 1], [65, 1], [66, 1], [67, 1], [68, 1], [69, 1], [69, 2], [69, 3], [69, 4], [69, 5], [69, 6], [69, 7], [69, 8], [69, 9], [68, 9], [67, 9], [67, 10], [67, 11], [67, 12], [67, 13], [66, 13], [65, 13], [65, 14], [65, 15], [66, 15], [67, 15], [67, 16], [67, 17], [68, 17], [69, 17], [69, 18], [69, 19], [69, 20], [69, 21], [68, 21], [67, 21], [66, 21], [65, 21], [65, 20], [65, 19], [66, 19], [67, 19], [65, 19], [65, 18], [65, 17], [64, 17], [63, 17], [63, 18], [63, 19], [62, 19], [61, 19], [60, 19], [59, 19], [59, 18], [59, 17], [59, 16], [59, 15], [60, 15], [61, 15], [61, 16], [61, 17], [61, 15], [62, 15], [63, 15], [61, 15], [61, 15], [60, 15], [59, 15], [58, 15], [57, 15], [56, 15], [55, 15], [55, 16], [55, 17], [54, 17], [53, 17], [53, 18], [53, 19], [52, 19], [51, 19], [51, 20], [51, 21], [52, 21], [53, 21], [54, 21], [55, 21], [56, 21], [57, 21], [57, 22], [57, 23], [57, 24], [57, 25], [57, 26], [57, 27], [58, 27], [59, 27], [59, 26], [59, 25], [60, 25], [61, 25], [61, 26], [61, 27], [61, 28], [61, 29], [62, 29], [63, 29], [63, 30], [63, 31], [63, 32], [63, 33], [62, 33], [61, 33], [60, 33], [59, 33], [59, 34], [59, 35], [60, 35], [61, 35], [62, 35], [63, 35], [63, 36], [63, 37], [64, 37], [65, 37], [66, 37], [67, 37], [67, 38], [67, 39], [66, 39], [65, 39], [65, 40], [65, 41], [66, 41], [67, 41], [68, 41], [69, 41], [69, 42], [69, 43], [68, 43], [67, 43], [67, 44], [67, 45], [68, 45], [69, 45], [69, 46], [69, 47], [69, 48], [69, 49]]",0.0
